index	kind	name	blockinfo	alt_blockinfo	cell_x	cell_y	cell_z	dir	flags	ground	variant	subvariant	variant_picked	variant_name	mobil_list	mobil_lists	additional_ground	additional_air	notes	cells	prefabs	North	East	South	West	Top	Bottom	error
65	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		17	6	55	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(17,6,55)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(17,6,56) a#66 Land	u0->(16,6,55) a#57 Land	u0->(17,6,54) a#1749 LandCliff12	u0->(18,6,55) a#1813 LandCliff12			
66	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		17	6	56	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(17,6,56)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(17,6,57) a#67 Land	u0->(16,6,56) a#58 Land	u0->(17,6,55) a#65 Land	u0->(18,6,56) a#1814 LandCliff12			
67	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		17	6	57	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(17,6,57)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(17,6,58) a#68 Land	u0->(16,6,57) a#59 Land	u0->(17,6,56) a#66 Land	u0->(18,6,57) a#1815 LandCliff12			
68	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		17	6	58	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(17,6,58)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(17,6,59) a#2193 Beach	u0->(16,6,58) a#60 Land	u0->(17,6,57) a#67 Land	u0->(18,6,58) a#1816 LandCliff12			
69	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		18	6	21	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(18,6,21)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(18,6,22) a#2094 LandHill2	u0->(17,6,21) a#2090 Beach	u0->(18,6,20) a#2074 Beach	u0->(19,6,21) a#75 Land			
70	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		18	6	35	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(18,6,35)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(18,6,36) a#71 Land	u0->(17,6,35) a#61 Land	u0->(18,6,34) a#1004 LandHill2	u0->(19,6,35) a#76 Land			
71	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		18	6	36	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(18,6,36)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(18,6,37) a#72 Land	u0->(17,6,36) a#62 Land	u0->(18,6,35) a#70 Land	u0->(19,6,36) a#77 Land			
72	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		18	6	37	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(18,6,37)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(18,6,38) a#73 Land	u0->(17,6,37) a#63 Land	u0->(18,6,36) a#71 Land	u0->(19,6,37) a#78 Land			
73	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		18	6	38	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(18,6,38)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(18,6,39) a#1769 LandHill6	u0->(17,6,38) a#64 Land	u0->(18,6,37) a#72 Land	u0->(19,6,38) a#79 Land			
74	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		18	6	43	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(18,6,43)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(18,6,44) a#1738 LandCliff12	u0->(17,6,43) a#1746 LandCliff12	u0->(18,6,42) a#1772 LandHill6	u0->(19,6,43) a#1833 LandHill3			
75	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		19	6	21	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(19,6,21)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(19,6,22) a#934 LandHill2	u0->(18,6,21) a#69 Land	u0->(19,6,20) a#2075 Beach	u0->(20,6,21) a#82 Land			
76	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		19	6	35	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(19,6,35)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(19,6,36) a#77 Land	u0->(18,6,35) a#70 Land	u0->(19,6,34) a#1008 LandHill2	u0->(20,6,35) a#855 LandHill2			
77	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		19	6	36	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(19,6,36)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(19,6,37) a#78 Land	u0->(18,6,36) a#71 Land	u0->(19,6,35) a#76 Land	u0->(20,6,36) a#856 LandHill2			
78	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		19	6	37	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(19,6,37)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(19,6,38) a#79 Land	u0->(18,6,37) a#72 Land	u0->(19,6,36) a#77 Land	u0->(20,6,37) a#857 LandHill2			
79	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		19	6	38	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(19,6,38)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(19,6,39) a#1773 LandHill6	u0->(18,6,38) a#73 Land	u0->(19,6,37) a#78 Land	u0->(20,6,38) a#1827 LandHill3			
80	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		19	6	59	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(19,6,59)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(19,6,60) a#81 Land	u0->(18,6,59) a#2194 Beach	u0->(19,6,58) a#1821 LandCliff12	u0->(20,6,59) a#85 Land			
81	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		19	6	60	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(19,6,60)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(19,6,61) a#2198 Beach	u0->(18,6,60) a#2195 Beach	u0->(19,6,59) a#80 Land	u0->(20,6,60) a#86 Land			
82	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		20	6	21	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(20,6,21)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(20,6,22) a#935 LandHill2	u0->(19,6,21) a#75 Land	u0->(20,6,20) a#2076 Beach	u0->(21,6,21) a#87 Land			
83	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		20	6	44	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(20,6,44)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(20,6,45) a#84 Land	u0->(19,6,44) a#1741 LandCliff12	u0->(20,6,43) a#1837 LandHill3	u0->(21,6,44) a#88 Land			
84	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		20	6	45	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(20,6,45)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(20,6,46) a#1790 Land0_Land6_Land12	u0->(19,6,45) a#1742 LandCliff12	u0->(20,6,44) a#83 Land	u0->(21,6,45) a#89 Land			
85	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		20	6	59	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(20,6,59)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(20,6,60) a#86 Land	u0->(19,6,59) a#80 Land	u0->(20,6,58) a#1826 LandCliff12	u0->(21,6,59) a#92 Land			
86	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		20	6	60	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(20,6,60)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(20,6,61) a#2200 Beach	u0->(19,6,60) a#81 Land	u0->(20,6,59) a#85 Land	u0->(21,6,60) a#93 Land			
87	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		21	6	21	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(21,6,21)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(21,6,22) a#897 LandHill2	u0->(20,6,21) a#82 Land	u0->(21,6,20) a#2079 Beach	u0->(22,6,21) a#889 LandHill2			
88	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		21	6	44	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(21,6,44)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(21,6,45) a#89 Land	u0->(20,6,44) a#83 Land	u0->(21,6,43) a#1839 LandHill3	u0->(22,6,44) a#1856 LandHill2			
89	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		21	6	45	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(21,6,45)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(21,6,46) a#1842 Land0_Land3_Land6	u0->(20,6,45) a#84 Land	u0->(21,6,44) a#88 Land	u0->(22,6,45) a#1857 LandHill2			
90	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		21	6	57	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(21,6,57)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(21,6,58) a#91 Land	u0->(20,6,57) a#1825 LandCliff12	u0->(21,6,56) a#1801 LandHill6	u0->(22,6,57) a#97 Land			
91	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		21	6	58	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(21,6,58)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(21,6,59) a#92 Land	u0->(20,6,58) a#1826 LandCliff12	u0->(21,6,57) a#90 Land	u0->(22,6,58) a#98 Land			
92	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		21	6	59	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(21,6,59)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(21,6,60) a#93 Land	u0->(20,6,59) a#85 Land	u0->(21,6,58) a#91 Land	u0->(22,6,59) a#99 Land			
93	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		21	6	60	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(21,6,60)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(21,6,61) a#2201 Beach	u0->(20,6,60) a#86 Land	u0->(21,6,59) a#92 Land	u0->(22,6,60) a#100 Land			
94	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		22	6	19	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(22,6,19)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(22,6,20) a#95 Land	u0->(21,6,19) a#2078 Beach	u0->(22,6,18) a#2064 Beach	u0->(23,6,19) a#101 Land			
95	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		22	6	20	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(22,6,20)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(22,6,21) a#889 LandHill2	u0->(21,6,20) a#2079 Beach	u0->(22,6,19) a#94 Land	u0->(23,6,20) a#102 Land			
96	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		22	6	38	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(22,6,38)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(22,6,39) a#1869 LandHill3	u0->(21,6,38) a#1829 LandHill3	u0->(22,6,37) a#867 LandHill2	u0->(23,6,38) a#103 Land			
97	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		22	6	57	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(22,6,57)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(22,6,58) a#98 Land	u0->(21,6,57) a#90 Land	u0->(22,6,56) a#1805 LandHill6	u0->(23,6,57) a#107 Land			
98	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		22	6	58	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(22,6,58)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(22,6,59) a#99 Land	u0->(21,6,58) a#91 Land	u0->(22,6,57) a#97 Land	u0->(23,6,58) a#108 Land			
99	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		22	6	59	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(22,6,59)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(22,6,60) a#100 Land	u0->(21,6,59) a#92 Land	u0->(22,6,58) a#98 Land	u0->(23,6,59) a#109 Land			
100	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		22	6	60	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(22,6,60)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(22,6,61) a#2202 Beach	u0->(21,6,60) a#93 Land	u0->(22,6,59) a#99 Land	u0->(23,6,60) a#110 Land			
101	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		23	6	19	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(23,6,19)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(23,6,20) a#102 Land	u0->(22,6,19) a#94 Land	u0->(23,6,18) a#2065 Beach	u0->(24,6,19) a#111 Land			
102	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		23	6	20	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(23,6,20)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(23,6,21) a#890 LandHill2	u0->(22,6,20) a#95 Land	u0->(23,6,19) a#101 Land	u0->(24,6,20) a#112 Land			
103	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		23	6	38	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(23,6,38)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(23,6,39) a#104 Land	u0->(22,6,38) a#96 Land	u0->(23,6,37) a#872 LandHill2	u0->(24,6,38) a#113 Land			
104	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		23	6	39	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(23,6,39)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(23,6,40) a#1872 LandHill2	u0->(22,6,39) a#1869 LandHill3	u0->(23,6,38) a#103 Land	u0->(24,6,39) a#114 Land			
105	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		23	6	42	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(23,6,42)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(23,6,43) a#106 Land	u0->(22,6,42) a#1840 LandHill3	u0->(23,6,41) a#1873 LandHill2	u0->(24,6,42) a#115 Land			
106	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		23	6	43	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(23,6,43)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(23,6,44) a#1860 LandHill2	u0->(22,6,43) a#1841 LandHill3	u0->(23,6,42) a#105 Land	u0->(24,6,43) a#116 Land			
107	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		23	6	57	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(23,6,57)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(23,6,58) a#108 Land	u0->(22,6,57) a#97 Land	u0->(23,6,56) a#1809 LandHill6	u0->(24,6,57) a#1433 Land0_Land1_Land2			
108	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		23	6	58	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(23,6,58)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(23,6,59) a#109 Land	u0->(22,6,58) a#98 Land	u0->(23,6,57) a#107 Land	u0->(24,6,58) a#1434 LandHill			
109	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		23	6	59	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(23,6,59)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(23,6,60) a#110 Land	u0->(22,6,59) a#99 Land	u0->(23,6,58) a#108 Land	u0->(24,6,59) a#121 Land			
110	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		23	6	60	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(23,6,60)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(23,6,61) a#2203 Beach	u0->(22,6,60) a#100 Land	u0->(23,6,59) a#109 Land	u0->(24,6,60) a#122 Land			
111	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		24	6	19	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(24,6,19)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(24,6,20) a#112 Land	u0->(23,6,19) a#101 Land	u0->(24,6,18) a#2066 Beach	u0->(25,6,19) a#123 Land			
112	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		24	6	20	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(24,6,20)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(24,6,21) a#891 LandHill2	u0->(23,6,20) a#102 Land	u0->(24,6,19) a#111 Land	u0->(25,6,20) a#124 Land			
113	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		24	6	38	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(24,6,38)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(24,6,39) a#114 Land	u0->(23,6,38) a#103 Land	u0->(24,6,37) a#876 LandHill2	u0->(25,6,38) a#125 Land			
114	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		24	6	39	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(24,6,39)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(24,6,40) a#1874 LandHill2	u0->(23,6,39) a#104 Land	u0->(24,6,38) a#113 Land	u0->(25,6,39) a#126 Land			
115	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		24	6	42	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(24,6,42)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(24,6,43) a#116 Land	u0->(23,6,42) a#105 Land	u0->(24,6,41) a#1875 LandHill2	u0->(25,6,42) a#129 Land			
116	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		24	6	43	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(24,6,43)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(24,6,44) a#117 Land	u0->(23,6,43) a#106 Land	u0->(24,6,42) a#115 Land	u0->(25,6,43) a#130 Land			
117	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		24	6	44	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(24,6,44)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(24,6,45) a#118 Land	u0->(23,6,44) a#1860 LandHill2	u0->(24,6,43) a#116 Land	u0->(25,6,44) a#131 Land			
118	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		24	6	45	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(24,6,45)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(24,6,46) a#1864 LandHill3	u0->(23,6,45) a#1861 LandHill2	u0->(24,6,44) a#117 Land	u0->(25,6,45) a#132 Land			
119	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		24	6	48	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(24,6,48)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(24,6,49) a#120 Land	u0->(23,6,48) a#1848 LandHill3	u0->(24,6,47) a#1865 LandHill3	u0->(25,6,48) a#135 Land			
120	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		24	6	49	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(24,6,49)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(24,6,50) a#1420 LandHill2	u0->(23,6,49) a#1849 LandHill3	u0->(24,6,48) a#119 Land	u0->(25,6,49) a#136 Land			
121	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		24	6	59	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(24,6,59)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(24,6,60) a#122 Land	u0->(23,6,59) a#109 Land	u0->(24,6,58) a#1434 LandHill	u0->(25,6,59) a#137 Land			
122	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		24	6	60	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(24,6,60)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(24,6,61) a#2204 Beach	u0->(23,6,60) a#110 Land	u0->(24,6,59) a#121 Land	u0->(25,6,60) a#138 Land			
123	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		25	6	19	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(25,6,19)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(25,6,20) a#124 Land	u0->(24,6,19) a#111 Land	u0->(25,6,18) a#2073 Beach	u0->(26,6,19) a#141 Land			
124	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		25	6	20	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(25,6,20)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(25,6,21) a#892 LandHill2	u0->(24,6,20) a#112 Land	u0->(25,6,19) a#123 Land	u0->(26,6,20) a#142 Land			
125	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		25	6	38	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(25,6,38)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(25,6,39) a#126 Land	u0->(24,6,38) a#113 Land	u0->(25,6,37) a#879 LandHill2	u0->(26,6,38) a#1349 Land			
126	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		25	6	39	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(25,6,39)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(25,6,40) a#127 Land	u0->(24,6,39) a#114 Land	u0->(25,6,38) a#125 Land	u0->(26,6,39) a#1350 Land			
127	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		25	6	40	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(25,6,40)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(25,6,41) a#128 Land	u0->(24,6,40) a#1874 LandHill2	u0->(25,6,39) a#126 Land	u0->(26,6,40) a#1351 Beach			
128	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		25	6	41	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(25,6,41)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(25,6,42) a#129 Land	u0->(24,6,41) a#1875 LandHill2	u0->(25,6,40) a#127 Land	u0->(26,6,41) a#1279 Beach			
129	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		25	6	42	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(25,6,42)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(25,6,43) a#130 Land	u0->(24,6,42) a#115 Land	u0->(25,6,41) a#128 Land	u0->(26,6,42) a#1280 Beach			
